2022-04-29 02:20:35,2022-04-29 07:32:04,3,3,Both,0.998847805723852,0.8120017538265306,0.9985192493581413,0.7969542054566001,0.9975762856966823,0.6262368494795114,0:05:11.471297

2022-04-29 07:32:09,2022-04-29 11:16:42,7,7,Both,0.9952340727870904,0.8616765340169271,0.9950685317879733,0.8486323570863744,0.99045758969396,0.7217176351284806,0:03:44.556378

2022-04-29 13:48:10,2022-04-29 20:57:20,5,5,Both,0.991719336058963,0.9077831666861007,0.9821607097969969,0.8443984502713409,0.9767690211703182,0.7806830341406379,0:07:09.173187

2022-04-29 20:57:28,2022-04-30 00:14:55,7,7,Both,0.962540265425895,0.8577851795014881,0.960571463588781,0.8421527180759348,0.9249261590274063,0.7135419703642243,0:03:17.460324

2022-04-30 00:14:59,2022-04-30 04:13:04,9,9,Both,0.9697200230189732,0.8728939238048735,0.968176524717355,0.8604584286082936,0.9393034714866509,0.7437575232133412,0:03:58.088069

2022-04-30 04:13:09,2022-04-30 06:55:33,1,1,S1,0.949731340079472,0.7858120665258291,0.9399091836656394,0.7691773848108522,0.8967032399858048,0.5796383933483937,0:02:42.409793
2022-04-30 06:55:43,2022-04-30 09:44:59,3,3,S1,0.945108530472736,0.7447459941007653,0.9273606820235706,0.7179348828502449,0.8833132387190312,0.488666418305439,0:02:49.254269
2022-04-30 09:45:09,2022-04-30 13:40:03,5,5,S1,0.9829928270026819,0.9397669550198228,0.9631339567769254,0.8839230852957597,0.9520812512251562,0.8432724576742254,0:03:54.910044
2022-04-30 13:40:10,2022-04-30 15:35:28,7,7,S1,0.9394337181906098,0.8484515235537574,0.9347298585492974,0.8323157042102068,0.8784613466246147,0.6948223389645856,0:01:55.294303
2022-04-30 15:35:32,2022-04-30 17:57:26,9,9,S1,0.95082031734406,0.8171717325846354,0.9474698464788177,0.8138090817636963,0.9013027717216429,0.6358482995474961,0:02:21.909839
2022-04-30 17:57:31,2022-04-30 21:54:11,1,1,L8,0.9721474483095366,0.8632734649035395,0.9666603978431385,0.8321616330893092,0.9427440596374115,0.7173439024174184,0:03:56.667481
2022-04-30 21:54:16,2022-05-01 01:45:16,3,3,L8,0.967815061815742,0.8120758679448342,0.9584628148264052,0.7925665860729357,0.9321937582418983,0.6236808131082253,0:03:50.995738
2022-05-01 01:45:21,2022-05-01 07:56:04,5,5,L8,0.9913805302102767,0.8967255549644356,0.9814112712442965,0.8289910688392885,0.9758007577416883,0.7575696579742087,0:06:10.708269
2022-05-01 07:56:11,2022-05-01 10:46:11,7,7,L8,0.962518784606341,0.8481096540178571,0.9605703665123494,0.8301217038539553,0.9248853739102649,0.6938551166644683,0:02:50.005024
2022-05-01 10:46:15,2022-05-01 13:56:41,9,9,L8,0.9699180239722842,0.8674363635835194,0.9683703154666399,0.854270116473516,0.9396983699693138,0.7326989914260209,0:03:10.435598
